ProjectNumber,SampleNumber,ContinentalRiverBasinCode,RiverBasinCode,RiverSubBasinCode,StationTypeCode,StationNumber,Station,LatitudeDecimalDegrees,LongitudeDecimalDegrees,SampleMatrixCode,SampleTypeCode,CollectionCode,QCSampleFlag,SampleComment,SampleDatetime,97251 DEPTH OF SAMPLING FROM SURFACE m,1593 ALKALINITY PHENOLPHTHALEIN CACO3 mg/L,1592 ALKALINITY TOTAL CACO3 mg/L,103927 ALUMINUM DISSOLVED ug/L,103999 ALUMINUM TOTAL RECOVERABLE ug/L,2007 AMMONIA TOTAL mg/L,103951 ANTIMONY DISSOLVED ug/L,80043 ANTIMONY TOTAL RECOVERABLE ug/L,103928 ARSENIC DISSOLVED ug/L,80020 ARSENIC TOTAL RECOVERABLE ug/L,103930 BARIUM DISSOLVED ug/L,80022 BARIUM TOTAL RECOVERABLE ug/L,103931 BERYLLIUM DISSOLVED ug/L,80023 BERYLLIUM TOTAL RECOVERABLE ug/L,1594 BICARBONATE (CALCD.) mg/L,103932 BISMUTH DISSOLVED ug/L,80024 BISMUTH TOTAL RECOVERABLE ug/L,103929 BORON DISSOLVED ug/L,80021 BORON TOTAL RECOVERABLE ug/L,103934 CADMIUM DISSOLVED ug/L,80026 CADMIUM TOTAL RECOVERABLE ug/L,103933 CALCIUM DISSOLVED mg/L,20111 CALCIUM DISSOLVED/FILTERED mg/L,80025 CALCIUM TOTAL RECOVERABLE mg/L,6152 CARBON DISSOLVED INORGANIC (DIC) mg/L,6107 CARBON DISSOLVED ORGANIC mg/L,1595 CARBONATE (CALCD.) mg/L,2003 CHLORIDE DISSOLVED mg/L,103935 CHLORINE DISSOLVED mg/L,80027 CHLORINE TOTAL RECOVERABLE mg/L,99212 CHLOROPHYLL A mg/m3,103937 CHROMIUM DISSOLVED ug/L,80029 CHROMIUM TOTAL RECOVERABLE ug/L,97320 CLOUD COVER %,103936 COBALT DISSOLVED ug/L,80028 COBALT TOTAL RECOVERABLE ug/L,106257 COLOUR (VISUAL) AT SITE N/A,103938 COPPER DISSOLVED ug/L,80030 COPPER TOTAL RECOVERABLE ug/L,107206 EUPHOTIC DEPTH m,106258 FOAM (VISUAL) AT SITE N/A,10602 HARDNESS TOTAL CACO3 (CALCD.) mg/L,1596 HYDROXIDE (CALCD.) mg/L,"106266 ICE THICKNESS, ESTIMATE m",60209 IONIC BALANCE DIFFERENCE ABSOLUTE VALUE (CALCD.) %,102090 IRON DISSOLVED mg/L,103939 IRON DISSOLVED ug/L,80031 IRON TOTAL RECOVERABLE ug/L,103949 LEAD DISSOLVED ug/L,80041 LEAD TOTAL RECOVERABLE ug/L,103942 LITHIUM DISSOLVED ug/L,80034 LITHIUM TOTAL RECOVERABLE ug/L,12111 MAGNESIUM DISSOLVED/FILTERED mg/L,102089 MANGANESE DISSOLVED mg/L,103944 MANGANESE DISSOLVED ug/L,80036 MANGANESE TOTAL RECOVERABLE ug/L,109749 MERCURY DISSOLVED ng/L,109748 MERCURY TOTAL ng/L,107108 MICROCYSTIN TOTAL ug/L,103945 MOLYBDENUM DISSOLVED ug/L,80037 MOLYBDENUM TOTAL RECOVERABLE ug/L,103947 NICKEL DISSOLVED ug/L,80039 NICKEL TOTAL RECOVERABLE ug/L,2008 NITROGEN DISSOLVED KJELDAHL (DKN) mg/L,102647 NITROGEN NITRATE mg/L,102648 NITROGEN NITRITE mg/L,102649 NITROGEN NO3 & NO2 mg/L,7602 NITROGEN TOTAL (CALCD.) mg/L,2009 NITROGEN TOTAL KJELDAHL (TKN) mg/L,106260 ODOUR APPARENT IN SAMPLE N/A,80558 OXYGEN DISSOLVED (FIELD METER) mg/L,2000 OXYGEN DISSOLVED (FIELD QC) mg/L,100923 PH (FIELD) pH units,10301 PH (LAB) pH units,2013 PHOSPHORUS TOTAL (P) mg/L,2010 PHOSPHORUS TOTAL DISSOLVED mg/L,101163 PHOTOSYNTHETICALLY ACTIVE RADIATION umol/s/m2,19111 POTASSIUM DISSOLVED/FILTERED mg/L,900038 REASON FOR MISSING SAMPLE N/A,2031 REDOX POTENTIAL mV,2005 RESIDUE NONFILTERABLE mg/L,2078 SECCHI DISK TRANSPARENCY m,103952 SELENIUM DISSOLVED ug/L,80044 SELENIUM TOTAL RECOVERABLE ug/L,14106 SILICA REACTIVE mg/L,103926 SILVER DISSOLVED ug/L,103998 SILVER TOTAL RECOVERABLE ug/L,"106267 SNOW DEPTH ON ICE, ESTIMATE m",11111 SODIUM DISSOLVED/FILTERED mg/L,100924 SPECIFIC CONDUCTANCE (FIELD) uS/cm,2041 SPECIFIC CONDUCTANCE (LAB) uS/cm,103955 STRONTIUM DISSOLVED ug/L,80047 STRONTIUM TOTAL RECOVERABLE ug/L,1599 SULPHATE DISSOLVED mg/L,125 SUM OF ANIONS meq/L,120 SUM OF CATIONS meq/L,97060 TEMPERATURE AIR deg C,100925 TEMPERATURE WATER deg C,103958 THALLIUM DISSOLVED ug/L,80053 THALLIUM TOTAL RECOVERABLE ug/L,103956 THORIUM DISSOLVED ug/L,80048 THORIUM TOTAL RECOVERABLE ug/L,103954 TIN DISSOLVED ug/L,80046 TIN TOTAL RECOVERABLE ug/L,103957 TITANIUM DISSOLVED ug/L,80049 TITANIUM TOTAL RECOVERABLE ug/L,201 TOTAL DISSOLVED SOLIDS (CALCD.) mg/L,97001 TOTAL WATER DEPTH m,106259 TURBIDITY (VISUAL) AT SITE N/A,103959 URANIUM DISSOLVED ug/L,80054 URANIUM TOTAL RECOVERABLE ug/L,103960 VANADIUM DISSOLVED ug/L,80055 VANADIUM TOTAL RECOVERABLE ug/L,103961 ZINC DISSOLVED ug/L,80056 ZINC TOTAL RECOVERABLE ug/L
ABS142,18SWL84110,SAS,OLD,05AA,1,AB05AA1056,"CHINOOK LAKE, PROFILE",49.672360,-114.603420,0,1,122,N,,09/25/2018 08:07:00,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.93,,8.27,,,,58,,,162.9,,,,,,,,,,405,,,,,,,,8.9,,,,,,,,,,,,,,,,,
ABS020,18SWE04703,SAS,BAT,05FD,1,AB05FD0050,"CLEAR LAKE (BARNS LAKE), COMPOSITE",52.766670,-110.606670,0,13,133,N,GPS: n/a. Air Temp: 14 degC. Wind Speed: ~25 km/h. Wind Dir: SE. Waves: 0.3 m. -- Very windy and overcast in the a.m. Concrete and cables at the bottom of the lake for divers - lake has lots of runoff in the spring - lots of wetlands in catchement and farmers. Water very clear. Public beach on shore. Lots of new houses on lakefront. 2 boats out fishing. Drifted lots while taking profile - potential damage to probe.,06/04/2018 10:15:00,,11,250,,,L0.015,,,,,,,,,270,,,,,,,,21,,,11,14,1.7,,,4.3,,,100,,,0,,,5.4,,210,L1,,0.92,L0.06,,,,,,,38,0.0055,,,,,L0.1,,,,,,L0.003,L0.003,L0.0042,0.89,0.89,0,,,,8.67,0.012,0.0077,,5.4,,,1.3,2.7,,,2,,,,18,,460,,,9.6,5.2,5.1,,,,,,,,,,,240,16.11,0,,,,,,
ABS020,18SWE04939,SAS,BAT,05FD,1,AB05FD0050,"CLEAR LAKE (BARNS LAKE), COMPOSITE",52.766670,-110.606670,0,13,133,N,"GPS: 52.46033, -110.36545. Air temp: 15 degC. Wind Speed 13 km/hr. Wind Direction: NE. Waves: 0.1 m. -- Hail storm in wainwright last night. At lake 8 mm rain. Slight wind, dark clouds but no rain during sampling. 1 other boater fishing. Choppy water for comp. Historically, people brought sand in truckloads and dumped since and let sink. Wanted a sandy bottom to the lake. -- Microcystin ID M 180124",07/04/2018 09:10:00,,11,260,,,0.024,,,,,,,,,290,,,,,,,,22,,,13,13,2.1,,,4.2,,,93,,,1,,,9,,230,L1,,1.3,L0.06,,,,,,,42,L0.004,,,,,L0.1,,,,,,L0.003,L0.003,L0.0042,0.87,0.87,0,,,,8.67,0.01,0.0047,,6.2,,,1.3,4.5,,,2.3,,,,21,,470,,,10,5.5,5.6,,,,,,,,,,,260,17.24,0,,,,,,
ABS020,18SWE05166,SAS,BAT,05FD,1,AB05FD0050,"CLEAR LAKE (BARNS LAKE), COMPOSITE",52.766670,-110.606670,0,13,133,N,"GPS: 52.76697, -110.60854. Air Temp: 26 degC. Wind Speed 5 km/hr. Wind Direction: NW. Waves: 0. -- Gorgeous day. It's been very hot the past week. Yesterday had a big storm out at 7 am. Rain lasted 10 minutes and maybe left 8 mm. Weekends are busy with boat traffic (20-25 boats). Many waterskiers and 1 wakeboarder. Did the profile slightly to the east and found a deeper spot than usual. -- Microcystin M180123",08/02/2018 09:00:00,,13,250,,,L0.015,,,,,,,,,280,,,,,,,,18,,,9.3,16,3.9,,,3.2,,,3,,,1,,,6.4,,220,L1,,1.4,L0.06,,,,,,,43,L0.004,,,,,L0.1,,,,,,L0.003,L0.003,L0.0042,0.89,0.89,0,,,,8.76,0.011,0.005,,6.3,,,1.3,3.2,,,2.6,,,,21,,460,,,11,5.4,5.5,,,,,,,,,,,260,17.2,0,,,,,,
ABS020,18SWE05390,SAS,BAT,05FD,1,AB05FD0050,"CLEAR LAKE (BARNS LAKE), COMPOSITE",52.766670,-110.606670,0,13,133,N,"GPS 52.76722, -110.60906. Air Temp: 15 degC. Wind Speed 7 km/h. Wind Direction NW. Waves 0.1 m. -- Volunteer mentioned bloom and smell east of the boat launch. Did 01 and 0.5 twice had to redo bc drifted. Small white particles floating just below the surface in between sampling periods like dandruff. -- Microcystin M180122. Tow net.",08/25/2018 09:00:00,,12,260,,,L0.015,,,,,,,,,290,,,,,,,,22,,,9.4,14,2.6,,,3.2,,,7,,,1,,,6.8,,270,L1,,9.8,L0.06,,,,,,,52,L0.004,,,,,0.11,,,,,,L0.003,L0.003,L0.0042,0.92,0.92,0,,,,8.65,0.013,0.0064,,7.6,,,2,3.4,,,3.2,,,,25,,480,,,10,5.5,6.7,,,,,,,,,,,280,18.3,0,,,,,,
ABS020,18SWE05538,SAS,BAT,05FD,1,AB05FD0050,"CLEAR LAKE (BARNS LAKE), COMPOSITE",52.766670,-110.606670,0,13,133,N,"GPS: 52.76717, -110.6088. Air Temp: 10 degC. Wind Speed 7 km/h. Wind Dir. N. Waves: 0.05 m. -- Rainy day. No other boaters. Many residents take boats and docks out this month. -- M180121. Tow net.",09/17/2018 09:13:00,,7.5,270,,,0.036,,,,,,,,,310,,,,,,,,20,,,9.9,9,2.4,,,5.2,,,100,,,0,,,6.4,,230,L1,,1.1,L0.06,,,,,,,42,L0.004,,,,,0.1,,,,,,L0.003,L0.003,L0.0042,0.9,0.9,0,,,,8.5,0.015,0.0058,,6.1,,,1.3,3.2,,,4.3,,,,20,,490,,,10,5.6,5.5,,,,,,,,,,,270,17.71,1,,,,,,
ABS020,18SWE04704,SAS,BAT,05FD,1,AB05FD0060,"CLEAR LAKE (BARNS LAKE), PROFILE",52.766670,-110.606670,0,1,122,N,,06/04/2018 08:32:00,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.92,,8.48,,,,,,,155,,,,,,,,,,461,,,,,,,,16.12,,,,,,,,,,,,,,,,,
ABS020,18SWE04705,SAS,BAT,05FD,1,AB05FD0060,"CLEAR LAKE (BARNS LAKE), PROFILE",52.766670,-110.606670,0,1,122,N,,06/04/2018 08:33:00,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.92,,8.51,,,,,,,155,,,,,,,,,,461,,,,,,,,16.13,,,,,,,,,,,,,,,,,
ABS020,18SWE04706,SAS,BAT,05FD,1,AB05FD0060,"CLEAR LAKE (BARNS LAKE), PROFILE",52.766670,-110.606670,0,1,122,N,,06/04/2018 08:34:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.92,,8.5,,,,,,,154,,,,,,,,,,462,,,,,,,,16.13,,,,,,,,,,,,,,,,,
ABS020,18SWE04707,SAS,BAT,05FD,1,AB05FD0060,"CLEAR LAKE (BARNS LAKE), PROFILE",52.766670,-110.606670,0,1,122,N,,06/04/2018 08:35:00,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.98,,8.5,,,,,,,153,,,,,,,,,,462,,,,,,,,16.1,,,,,,,,,,,,,,,,,
ABS020,18SWE04708,SAS,BAT,05FD,1,AB05FD0060,"CLEAR LAKE (BARNS LAKE), PROFILE",52.766670,-110.606670,0,1,122,N,,06/04/2018 08:36:00,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.96,,8.5,,,,,,,153,,,,,,,,,,462,,,,,,,,16.12,,,,,,,,,,,,,,,,,
ABS020,18SWE04709,SAS,BAT,05FD,1,AB05FD0060,"CLEAR LAKE (BARNS LAKE), PROFILE",52.766670,-110.606670,0,1,122,N,,06/04/2018 08:37:00,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.96,,8.5,,,,,,,153,,,,,,,,,,461,,,,,,,,16.1,,,,,,,,,,,,,,,,,
ABS020,18SWE04710,SAS,BAT,05FD,1,AB05FD0060,"CLEAR LAKE (BARNS LAKE), PROFILE",52.766670,-110.606670,0,1,122,N,,06/04/2018 08:38:00,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.94,,8.5,,,,,,,152,,,,,,,,,,461,,,,,,,,16.07,,,,,,,,,,,,,,,,,
ABS020,18SWE04711,SAS,BAT,05FD,1,AB05FD0060,"CLEAR LAKE (BARNS LAKE), PROFILE",52.766670,-110.606670,0,1,122,N,,06/04/2018 08:39:00,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.94,,8.5,,,,,,,151,,,,,,,,,,461,,,,,,,,16.09,,,,,,,,,,,,,,,,,
ABS020,18SWE04712,SAS,BAT,05FD,1,AB05FD0060,"CLEAR LAKE (BARNS LAKE), PROFILE",52.766670,-110.606670,0,1,122,N,,06/04/2018 08:40:00,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.92,,8.5,,,,,,,150,,,,,,,,,,461,,,,,,,,16.08,,,,,,,,,,,,,,,,,
ABS020,18SWE04713,SAS,BAT,05FD,1,AB05FD0060,"CLEAR LAKE (BARNS LAKE), PROFILE",52.766670,-110.606670,0,1,122,N,,06/04/2018 08:41:00,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.92,,8.5,,,,,,,150,,,,,,,,,,463,,,,,,,,15.59,,,,,,,,,,,,,,,,,
ABS020,18SWE04714,SAS,BAT,05FD,1,AB05FD0060,"CLEAR LAKE (BARNS LAKE), PROFILE",52.766670,-110.606670,0,1,122,N,,06/04/2018 08:42:00,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.75,,8.5,,,,,,,149,,,,,,,,,,461,,,,,,,,15.09,,,,,,,,,,,,,,,,,
ABS020,18SWE04715,SAS,BAT,05FD,1,AB05FD0060,"CLEAR LAKE (BARNS LAKE), PROFILE",52.766670,-110.606670,0,1,122,N,,06/04/2018 08:43:00,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.78,,8.52,,,,,,,147,,,,,,,,,,461,,,,,,,,15.98,,,,,,,,,,,,,,,,,
ABS020,18SWE04716,SAS,BAT,05FD,1,AB05FD0060,"CLEAR LAKE (BARNS LAKE), PROFILE",52.766670,-110.606670,0,1,122,N,,06/04/2018 08:44:00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.32,,8.44,,,,,,,148,,,,,,,,,,476,,,,,,,,14.9,,,,,,,,,,,,,,,,,
ABS020,18SWE04717,SAS,BAT,05FD,1,AB05FD0060,"CLEAR LAKE (BARNS LAKE), PROFILE",52.766670,-110.606670,0,1,122,N,,06/04/2018 08:45:00,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.91,,8.17,,,,,,,157,,,,,,,,,,503,,,,,,,,9.39,,,,,,,,,,,,,,,,,
ABS020,18SWE04718,SAS,BAT,05FD,1,AB05FD0060,"CLEAR LAKE (BARNS LAKE), PROFILE",52.766670,-110.606670,0,1,122,N,,06/04/2018 08:46:00,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.89,,8.08,,,,,,,160,,,,,,,,,,541,,,,,,,,6.46,,,,,,,,,,,,,,,,,
ABS020,18SWE04719,SAS,BAT,05FD,1,AB05FD0060,"CLEAR LAKE (BARNS LAKE), PROFILE",52.766670,-110.606670,0,1,122,N,,06/04/2018 08:47:00,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.44,,8.05,,,,,,,160,,,,,,,,,,545,,,,,,,,6.05,,,,,,,,,,,,,,,,,
ABS020,18SWE04720,SAS,BAT,05FD,1,AB05FD0060,"CLEAR LAKE (BARNS LAKE), PROFILE",52.766670,-110.606670,0,1,122,N,,06/04/2018 08:48:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.47,,8.02,,,,,,,162,,,,,,,,,,550,,,,,,,,5.68,,,,,,,,,,,,,,,,,
ABS020,18SWE04721,SAS,BAT,05FD,1,AB05FD0060,"CLEAR LAKE (BARNS LAKE), PROFILE",52.766670,-110.606670,0,1,122,N,,06/04/2018 08:49:00,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.84,,8,,,,,,,163,,,,,,,,,,550,,,,,,,,5.38,,,,,,,,,,,,,,,,,
ABS020,18SWE04722,SAS,BAT,05FD,1,AB05FD0060,"CLEAR LAKE (BARNS LAKE), PROFILE",52.766670,-110.606670,0,1,122,N,,06/04/2018 08:50:00,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.81,,7.93,,,,,,,164,,,,,,,,,,552,,,,,,,,5.07,,,,,,,,,,,,,,,,,
ABS020,18SWE04723,SAS,BAT,05FD,1,AB05FD0060,"CLEAR LAKE (BARNS LAKE), PROFILE",52.766670,-110.606670,0,1,122,N,,06/04/2018 08:51:00,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.14,,7.87,,,,,,,165,,,,,,,,,,555,,,,,,,,4.94,,,,,,,,,,,,,,,,,
ABS020,18SWE04724,SAS,BAT,05FD,1,AB05FD0060,"CLEAR LAKE (BARNS LAKE), PROFILE",52.766670,-110.606670,0,1,122,N,,06/04/2018 08:52:00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.82,,7.8,,,,,,,166,,,,,,,,,,557,,,,,,,,4.79,,,,,,,,,,,,,,,,,
ABS020,18SWE04725,SAS,BAT,05FD,1,AB05FD0060,"CLEAR LAKE (BARNS LAKE), PROFILE",52.766670,-110.606670,0,1,122,N,,06/04/2018 08:53:00,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.23,,7.78,,,,,,,167,,,,,,,,,,558,,,,,,,,4.71,,,,,,,,,,,,,,,,,
ABS020,18SWE04726,SAS,BAT,05FD,1,AB05FD0060,"CLEAR LAKE (BARNS LAKE), PROFILE",52.766670,-110.606670,0,1,122,N,,06/04/2018 08:54:00,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.07,,7.79,,,,,,,168,,,,,,,,,,559,,,,,,,,4.65,,,,,,,,,,,,,,,,,
ABS020,18SWE04727,SAS,BAT,05FD,1,AB05FD0060,"CLEAR LAKE (BARNS LAKE), PROFILE",52.766670,-110.606670,0,1,122,N,,06/04/2018 08:55:00,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.89,,7.67,,,,,,,169,,,,,,,,,,557,,,,,,,,4.46,,,,,,,,,,,,,,,,,
ABS020,18SWE04728,SAS,BAT,05FD,1,AB05FD0060,"CLEAR LAKE (BARNS LAKE), PROFILE",52.766670,-110.606670,0,1,122,N,,06/04/2018 08:56:00,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,7.65,,,,,,,170,,,,,,,,,,554,,,,,,,,4.38,,,,,,,,,,,,,,,,,
ABS020,18SWE04729,SAS,BAT,05FD,1,AB05FD0060,"CLEAR LAKE (BARNS LAKE), PROFILE",52.766670,-110.606670,0,1,122,N,,06/04/2018 08:57:00,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11,,7.66,,,,,,,168,,,,,,,,,,565,,,,,,,,4.25,,,,,,,,,,,,,,,,,
ABS020,18SWE04730,SAS,BAT,05FD,1,AB05FD0060,"CLEAR LAKE (BARNS LAKE), PROFILE",52.766670,-110.606670,0,1,122,N,,06/04/2018 08:58:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06,,7.65,,,,,,,163,,,,,,,,,,567,,,,,,,,3.98,,,,,,,,,,,,,,,,,
ABS020,18SWE04731,SAS,BAT,05FD,1,AB05FD0060,"CLEAR LAKE (BARNS LAKE), PROFILE",52.766670,-110.606670,0,1,122,N,,06/04/2018 08:59:00,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.31,,7.63,,,,,,,124,,,,,,,,,,560,,,,,,,,3.9,,,,,,,,,,,,,,,,,
ABS020,18SWE04732,SAS,BAT,05FD,1,AB05FD0060,"CLEAR LAKE (BARNS LAKE), PROFILE",52.766670,-110.606670,0,1,122,N,,06/04/2018 09:00:00,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82,,7.62,,,,,,,21,,,,,,,,,,574,,,,,,,,3.85,,,,,,,,,,,,,,,,,
ABS020,18SWE04733,SAS,BAT,05FD,1,AB05FD0060,"CLEAR LAKE (BARNS LAKE), PROFILE",52.766670,-110.606670,0,1,122,N,,06/04/2018 09:01:00,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01,,7.6,,,,,,,-31,,,,,,,,,,576,,,,,,,,3.83,,,,,,,,,,,,,,,,,
ABS020,18SWE04734,SAS,BAT,05FD,1,AB05FD0060,"CLEAR LAKE (BARNS LAKE), PROFILE",52.766670,-110.606670,0,1,122,N,,06/04/2018 09:02:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34,,7.6,,,,,,,-54,,,,,,,,,,575,,,,,,,,3.83,,,,,,,,,,,,,,,,,
ABS020,18SWE04735,SAS,BAT,05FD,1,AB05FD0060,"CLEAR LAKE (BARNS LAKE), PROFILE",52.766670,-110.606670,0,1,122,N,,06/04/2018 09:03:00,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.82,,7.61,,,,,,,-72,,,,,,,,,,576,,,,,,,,3.85,,,,,,,,,,,,,,,,,
ABS020,18SWE04736,SAS,BAT,05FD,1,AB05FD0060,"CLEAR LAKE (BARNS LAKE), PROFILE",52.766670,-110.606670,0,1,122,N,,06/04/2018 09:04:00,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05,,7.58,,,,,,,-106,,,,,,,,,,581,,,,,,,,3.86,,,,,,,,,,,,,,,,,
ABS020,18SWE04940,SAS,BAT,05FD,1,AB05FD0060,"CLEAR LAKE (BARNS LAKE), PROFILE",52.766670,-110.606670,0,1,122,N,,07/04/2018 08:30:00,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.32,,8.58,,,,,,,227,,,,,,,,,,455,,,,,,,,19.08,,,,,,,,,,,,,,,,,
ABS020,18SWE04941,SAS,BAT,05FD,1,AB05FD0060,"CLEAR LAKE (BARNS LAKE), PROFILE",52.766670,-110.606670,0,1,122,N,,07/04/2018 08:31:00,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3,,8.7,,,,,,,223,,,,,,,,,,455,,,,,,,,19.08,,,,,,,,,,,,,,,,,
ABS020,18SWE04942,SAS,BAT,05FD,1,AB05FD0060,"CLEAR LAKE (BARNS LAKE), PROFILE",52.766670,-110.606670,0,1,122,N,,07/04/2018 08:32:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.31,,8.75,,,,,,,221,,,,,,,,,,455,,,,,,,,19.09,,,,,,,,,,,,,,,,,
ABS020,18SWE04943,SAS,BAT,05FD,1,AB05FD0060,"CLEAR LAKE (BARNS LAKE), PROFILE",52.766670,-110.606670,0,1,122,N,,07/04/2018 08:33:00,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.32,,8.75,,,,,,,219,,,,,,,,,,455,,,,,,,,19.09,,,,,,,,,,,,,,,,,
ABS020,18SWE04944,SAS,BAT,05FD,1,AB05FD0060,"CLEAR LAKE (BARNS LAKE), PROFILE",52.766670,-110.606670,0,1,122,N,,07/04/2018 08:34:00,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.31,,8.76,,,,,,,218,,,,,,,,,,456,,,,,,,,19.07,,,,,,,,,,,,,,,,,
