FacDatabaseID,ApprovalHolderName,FacilityName,Sector,RPDatabaseID,RPName,RPDesignation,RPSCC,RPStatus,RPCondition,RPBaseElevation,RPLatitude,RPLongitude,RPActualHeight,RPDiameter,RPAveExitVelocity,RPMaxExitVelocity,RPMinExitVelocity,RPAveTemp,RPMaxTemp,RPMinTemp,RPBypassYN,RPBypassAssociatedRP,RPRooftopYN,RPDownwashYN,RPRainCapYN,RPNonVertYN
AEIR1333,Keyera Energy Ltd.,Gilby Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1333RP9,586 kW Sales Heater Exhaust Stack,H-30A (1-H-3),10200603,Operating,Normal,961,52.46407,-114.34853,7.3,0.5,4.2,,,618.2,,,No,,No,Yes,No,No
AEIR1333,Keyera Energy Ltd.,Gilby Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1333RP10,586 kW Dehy Heater Exhaust Stack,H-30B (1-H-2),10200603,Temporarily shut-down,,961,52.46410,-114.34853,7.3,0.5,4.2,,,618.2,,,No,,No,Yes,No,No
AEIR1333,Keyera Energy Ltd.,Gilby Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1333RP11,293 kW Glycol Heater Exhaust Stack,DR1-197,10200603,Operating,Normal,961,52.46412,-114.34853,7.3,0.3,8.7,,,618.2,,,No,,No,Yes,No,No
AEIR1333,Keyera Energy Ltd.,Gilby Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1333RP12,220 kW Steam Heater Exhaust Stack,B1-491 / GH-32,10200603,Temporarily shut-down,,961,52.46411,-114.34838,4.9,0.2,10.3,,,618.2,,,No,,No,Yes,No,No
AEIR1333,Keyera Energy Ltd.,Gilby Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1333RP13,Acid Gas Flare Stack,2-FS-1,31000205,Operating,Normal,960,52.46319,-114.34840,45.7,0.5,1.3,,,933.6,,,No,,No,No,No,No
AEIR1338,Canadian Fertilizers limited,Medicine Hat Fertilizer Manufacturing Plant ,Chemicals - Fertilizer,2019EPEA1338RP1,Ammonia #1 Reformer Stack,AM1-101-B,30100306,Operating,Normal,713,50.08959,-110.71601,45.9,4.0,15.0,,,437.0,,,No,,No,Unknown,No,No
AEIR1338,Canadian Fertilizers limited,Medicine Hat Fertilizer Manufacturing Plant ,Chemicals - Fertilizer,2019EPEA1338RP2,Ammonia #2 Reformer Stack,AM2-101-B,30100306,Operating,Normal,713,50.08796,-110.71594,45.9,4.0,15.0,,,437.0,,,No,,No,Unknown,No,No
AEIR1338,Canadian Fertilizers limited,Medicine Hat Fertilizer Manufacturing Plant ,Chemicals - Fertilizer,2019EPEA1338RP3,Urea Granulation Stack,UG1-ST-201,30104004,Operating,Normal,713,50.08876,-110.71834,58.5,3.1,16.3,,,314.0,,,No,,No,Unknown,No,No
AEIR1338,Canadian Fertilizers limited,Medicine Hat Fertilizer Manufacturing Plant ,Chemicals - Fertilizer,2019EPEA1338RP4,Urea Package Boilers Stack,UR-SG-301 A/B,10200601,Operating,Normal,713,50.08914,-110.71753,30.4,2.1,13.1,,,468.0,,,No,,No,Unknown,No,No
AEIR1338,Canadian Fertilizers limited,Medicine Hat Fertilizer Manufacturing Plant ,Chemicals - Fertilizer,2019EPEA1338RP5,Ammonia #1 Front End Flare Stack,AM1-SP-73,30100399,Operating,Normal,713,50.08940,-110.71650,58.0,1.7,5.7,,,438.1,,,No,,No,Unknown,No,No
AEIR1338,Canadian Fertilizers limited,Medicine Hat Fertilizer Manufacturing Plant ,Chemicals - Fertilizer,2019EPEA1338RP6,Ammonia #1 Back End Flare Stack,AM1-SP-74,30100399,Operating,Normal,713,50.08873,-110.71657,58.0,0.9,5.7,,,438.1,,,No,,No,Unknown,No,No
AEIR1338,Canadian Fertilizers limited,Medicine Hat Fertilizer Manufacturing Plant ,Chemicals - Fertilizer,2019EPEA1338RP7,Ammonia #1 Start-up Heater Exhaust Stack,AM1-102-B,30100399,Operating,Normal,713,50.08873,-110.71622,8.1,0.3,3.6,,,474.8,,,No,,No,Unknown,No,No
AEIR1338,Canadian Fertilizers limited,Medicine Hat Fertilizer Manufacturing Plant ,Chemicals - Fertilizer,2019EPEA1338RP8,Ammonia #1 CO2 Vent,AM1-SP-81,30100399,Operating,Normal,713,50.08908,-110.71662,58.0,0.3,5.7,,,438.1,,,No,,No,Unknown,No,No
AEIR1338,Canadian Fertilizers limited,Medicine Hat Fertilizer Manufacturing Plant ,Chemicals - Fertilizer,2019EPEA1338RP9,Ammonia #1 103E Vent,AM1-103-E,30100399,Operating,Normal,713,50.08918,-110.71604,8.1,0.3,3.6,,,474.8,,,No,,No,Unknown,No,No
AEIR1338,Canadian Fertilizers limited,Medicine Hat Fertilizer Manufacturing Plant ,Chemicals - Fertilizer,2019EPEA1338RP10,Ammonia #2 Front End Flare Stack,AM2-SP-73,30100399,Operating,Normal,713,50.08785,-110.71650,58.0,1.7,5.7,,,438.1,,,No,,No,Unknown,No,No
AEIR1338,Canadian Fertilizers limited,Medicine Hat Fertilizer Manufacturing Plant ,Chemicals - Fertilizer,2019EPEA1338RP11,Ammonia #2 Back End Flare Stack,AM2-SP-74,30100399,Operating,Normal,713,50.08717,-110.71659,58.0,0.9,5.7,,,438.1,,,No,,No,Unknown,No,No
AEIR1338,Canadian Fertilizers limited,Medicine Hat Fertilizer Manufacturing Plant ,Chemicals - Fertilizer,2019EPEA1338RP12,Ammonia #2 Start-up Heater Exhaust Stack,AM2-102-B,30100399,Operating,Normal,713,50.08711,-110.71613,8.1,0.3,3.6,,,474.8,,,No,,No,Unknown,No,No
AEIR1338,Canadian Fertilizers limited,Medicine Hat Fertilizer Manufacturing Plant ,Chemicals - Fertilizer,2019EPEA1338RP13,Ammonia #2 CO2 Vent,AM2-SP-81,30100399,Operating,Normal,713,50.08742,-110.71657,58.0,0.3,5.7,,,438.1,,,No,,No,Unknown,No,No
AEIR1338,Canadian Fertilizers limited,Medicine Hat Fertilizer Manufacturing Plant ,Chemicals - Fertilizer,2019EPEA1338RP14,Ammonia #2 103E Vent,AM2-103-E,30100399,Operating,Normal,713,50.08755,-110.71604,8.1,0.3,3.6,,,474.8,,,No,,No,Unknown,No,No
AEIR1338,Canadian Fertilizers limited,Medicine Hat Fertilizer Manufacturing Plant ,Chemicals - Fertilizer,2019EPEA1338RP15,Startup Carbon Dioxide Vent SL-105,UR1-SL-105,30100399,Operating,Normal,713,50.08957,-110.71805,8.1,0.3,3.6,,,474.8,,,No,,No,Unknown,No,No
AEIR1338,Canadian Fertilizers limited,Medicine Hat Fertilizer Manufacturing Plant ,Chemicals - Fertilizer,2019EPEA1338RP16,Urea X-101 Vent,UR1-X-101,30100399,Operating,Normal,713,50.08884,-110.71836,8.1,0.3,3.6,,,474.8,,,No,,No,Unknown,No,No
AEIR1338,Canadian Fertilizers limited,Medicine Hat Fertilizer Manufacturing Plant ,Chemicals - Fertilizer,2019EPEA1338RP17,Ammonia Storage Tank Flare Stack,AMS-2101-B,30100310,Operating,Normal,713,50.08966,-110.71424,30.0,0.2,4.9,,,420.4,,,No,,No,Unknown,No,No
AEIR1338,Canadian Fertilizers limited,Medicine Hat Fertilizer Manufacturing Plant ,Chemicals - Fertilizer,2019EPEA1338RP18,Loading Station 8 Car Flare Stack,AMS-2103-B,30100399,Operating,Normal,713,50.08471,-110.71860,20.0,0.2,4.9,,,420.4,,,No,,No,Unknown,No,No
AEIR1338,Canadian Fertilizers limited,Medicine Hat Fertilizer Manufacturing Plant ,Chemicals - Fertilizer,2019EPEA1338RP19,Ammonia Loading Heater Exhaust Stack,AMS-2102-B,30100399,Operating,Normal,713,50.08821,-110.71747,8.1,0.3,3.6,,,474.8,,,No,,No,Unknown,No,No
AEIR1338,Canadian Fertilizers limited,Medicine Hat Fertilizer Manufacturing Plant ,Chemicals - Fertilizer,2019EPEA1338RP20,Lime Silo Baghouse Filter Exhaust,RWT-2206-L,30100399,Operating,Normal,713,50.08873,-110.71523,8.1,0.3,3.6,,,474.8,,,No,,No,Unknown,No,No
AEIR1338,Canadian Fertilizers limited,Medicine Hat Fertilizer Manufacturing Plant ,Chemicals - Fertilizer,2019EPEA1338RP21,Back-up Diesel Engine Exhaust,Back-up Diesel Engine Exhaust,30100399,Operating,Normal,713,50.08876,-110.71558,8.1,0.3,3.6,,,474.8,,,No,,No,Unknown,No,No
AEIR1351,Keyera Energy Ltd.,Strachan Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1351RP1,High Pressure Emergency Flare Stack,S-03,31000205,Operating,Normal,"1,210",52.22486,-115.17888,45.7,0.9,20.0,,,"1,273.0",,,No,,No,No,No,No
AEIR1351,Keyera Energy Ltd.,Strachan Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1351RP2,Low Pressure Acid Gas Flare Stack,S-04,31000205,Operating,Normal,"1,211",52.22486,-115.17888,45.7,0.4,0.7,,,"1,147.5",,,No,,No,No,No,No
AEIR1351,Keyera Energy Ltd.,Strachan Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1351RP3,503 kW Compressor Engine Exhaust Stack,C-101A,20200253,Operating,Normal,"1,211",52.22624,-115.17978,11.3,0.2,50.4,,,844.2,,,No,,No,Yes,No,No
AEIR1351,Keyera Energy Ltd.,Strachan Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1351RP4,503 kW Compressor Engine Exhaust Stack,C-101B,20200253,Operating,Normal,"1,211",52.22624,-115.17987,11.3,0.2,50.4,,,844.2,,,No,,No,Yes,No,No
AEIR1351,Keyera Energy Ltd.,Strachan Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1351RP5,416 kW Compressor Engine Exhaust Stack,C-102 A,20200253,Operating,Normal,"1,211",52.22624,-115.17996,11.3,0.2,43.8,,,803.2,,,No,,No,Yes,No,No
AEIR1351,Keyera Energy Ltd.,Strachan Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1351RP6,416 kW Compressor Engine Exhaust Stack,C-102 B,20200253,Temporarily shut-down,,"1,211",52.22625,-115.18004,11.3,0.2,43.8,,,803.2,,,No,,No,Yes,No,No
AEIR1351,Keyera Energy Ltd.,Strachan Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1351RP7,"1,022 kW Compressor Engine Exhaust Stack",C-103A,20200252,Operating,Normal,"1,211",52.22620,-115.18021,19.8,0.5,44.5,,,669.2,,,No,,No,Yes,No,No
AEIR1351,Keyera Energy Ltd.,Strachan Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1351RP8,"1,022 kW Compressor Engine Exhaust Stack",C-103B,20200252,Operating,Normal,"1,211",52.22620,-115.18034,19.8,0.5,44.5,,,669.2,,,No,,No,Yes,No,No
AEIR1351,Keyera Energy Ltd.,Strachan Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1351RP9,"2,871 kW Compressor Engine Exhaust Stack",C-501 A,20200201,Operating,Normal,"1,212",52.22806,-115.18046,12.2,1.8,3.0,,,448.2,,,No,,No,Yes,No,No
AEIR1351,Keyera Energy Ltd.,Strachan Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1351RP10,"2,871 kW Compressor Engine Exhaust Stack",C-501 B,20200201,Operating,Normal,"1,212",52.22806,-115.18046,12.2,1.8,3.0,,,448.2,,,No,,No,Yes,No,No
AEIR1351,Keyera Energy Ltd.,Strachan Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1351RP11,"9,694 kW Compressor Engine Exhaust Stack",C-131,20200201,Operating,Normal,"1,211",52.22615,-115.18047,19.8,2.1,17.2,,,460.4,,,No,,No,Yes,No,No
AEIR1351,Keyera Energy Ltd.,Strachan Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1351RP12,"1,279 kW Compressor Engine Exhaust Stack",C-1000,20200254,Operating,Normal,"1,210",52.22699,-115.18140,11.0,0.5,44.5,,,669.2,,,No,,No,Yes,No,No
AEIR1351,Keyera Energy Ltd.,Strachan Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1351RP13,"5,036 kW Heater Exhaust Stack",H131,10200602,Operating,Normal,"1,211",52.22590,-115.17954,6.0,0.0,3.0,,,541.0,,,No,,No,Unknown,No,No
AEIR1351,Keyera Energy Ltd.,Strachan Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1351RP14,"3,224 kW Heater Exhaust Stack",H102,10200602,Operating,Normal,"1,211",52.22587,-115.17988,11.9,0.1,1.3,,,588.0,,,No,,No,Unknown,No,No
AEIR1351,Keyera Energy Ltd.,Strachan Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1351RP15,"29,893 kW Boiler Exhaust Stack",B404A,10200602,Operating,Normal,"1,211",52.22755,-115.17835,24.4,1.7,8.1,,,602.2,,,No,,No,Yes,No,No
AEIR1351,Keyera Energy Ltd.,Strachan Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1351RP16,"29,893 kW Boiler Exhaust Stack",B404B,10200602,Operating,Normal,"1,211",52.22755,-115.17835,24.4,1.7,8.1,,,602.2,,,No,,No,Yes,No,No
AEIR1351,Keyera Energy Ltd.,Strachan Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1351RP17,"14,946 kW Boiler Exhaust Stack",B404C,10200602,Decommissioned,,"1,211",52.22744,-115.17836,12.3,1.7,4.1,,,602.2,,,No,,No,Yes,No,No
AEIR1351,Keyera Energy Ltd.,Strachan Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1351RP18,"4,099 kW Inlet Heater Exhaust Stack",H101,10200602,Operating,Normal,"1,213",52.22723,-115.18168,11.7,0.0,1.0,,,448.0,,,No,,No,Unknown,No,No
AEIR1351,Keyera Energy Ltd.,Strachan Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1351RP19,Regen Gas Heater H-131C Stack,H-131C,10200603,Operating,Normal,"1,210",52.22616,-115.18295,15.2,0.9,2.4,,,559.2,,,No,,No,Unknown,No,No
AEIR1351,Keyera Energy Ltd.,Strachan Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1351RP20,"1,279 kW Emergency Generator Exhaust Stack",G-402,20200102,Operating,Normal,"1,210",52.22616,-115.18295,5.5,0.3,18.4,,,323.2,,,No,,No,Unknown,No,No
AEIR1351,Keyera Energy Ltd.,Strachan Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1351RP21,45 kW (G-401) Emergency Generator Exhaust Stack,G-401,20200102,Temporarily shut-down,,"1,210",52.22616,-115.18295,8.1,0.4,18.4,,,527.6,,,No,,No,Unknown,No,No
AEIR1351,Keyera Energy Ltd.,Strachan Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1351RP22,"2,342 kW Backup Regen Gas Heater Exhaust Stack","2,342 kW Backup Regen Gas Heater Exhaust Stack",10200603,Temporarily shut-down,,"1,210",52.22616,-115.18295,11.2,0.6,6.3,,,494.2,,,No,,No,Unknown,No,No
AEIR1351,Keyera Energy Ltd.,Strachan Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1351RP23,"1,581 kW Backup Regen Heater Exhaust Stack","1,581 kW Backup Regen Heater Exhaust Stack",10200603,Temporarily shut-down,,"1,210",52.22616,-115.18295,11.2,0.6,6.3,,,494.2,,,No,,No,Unknown,No,No
AEIR1351,Keyera Energy Ltd.,Strachan Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1351RP24,"2,250 kW Backup Glycol Regen Gas Heater Exhaust Stack","2,250 kW Backup Glycol Regen Gas Heater Exhaust Stack",10200603,Temporarily shut-down,,"1,210",52.22616,-115.18295,11.2,0.6,6.3,,,494.2,,,No,,No,Unknown,No,No
AEIR1351,Keyera Energy Ltd.,Strachan Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1351RP25,Treated Water Pump Exhaust Stack,P-406C,20200301,Operating,Normal,"1,210",52.22616,-115.18295,4.0,0.0,10.0,,,303.2,,,No,,No,Unknown,No,No
AEIR1351,Keyera Energy Ltd.,Strachan Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1351RP26,Bearing Pump Exhaust Stack,Bearing Pump Exhaust Stack,20200301,Temporarily shut-down,,"1,210",52.22616,-115.18295,5.8,0.3,10.0,,,473.1,,,No,,No,Unknown,No,No
AEIR1351,Keyera Energy Ltd.,Strachan Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1351RP27,Firewater Pump Exhaust Stack,P-401B,20200102,Operating,Normal,"1,210",52.22616,-115.18295,4.9,0.1,18.4,,,333.2,,,No,,No,Unknown,No,No
AEIR1351,Keyera Energy Ltd.,Strachan Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1351RP28,Condensate Pump Exhaust Stack,P-408C,20200301,Operating,Normal,"1,210",52.22616,-115.18295,4.0,0.0,10.0,,,303.2,,,No,,No,Unknown,No,No
AEIR1351,Keyera Energy Ltd.,Strachan Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1351RP29,Waste Heat Recovery Boiler Exhaust Stack,Waste Heat Recovery Boiler Exhaust Stack,10200602,Temporarily shut-down,,"1,210",52.22616,-115.18295,17.7,1.0,8.4,,,497.8,,,No,,No,Unknown,No,No
AEIR1351,Keyera Energy Ltd.,Strachan Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1351RP30,Waste Heater Recovery Boiler Bypass Exhaust Stack,Waste Heater Recovery Boiler Bypass Exhaust Stack,10200602,Temporarily shut-down,,"1,210",52.22616,-115.18295,17.7,1.0,8.4,,,497.8,,,Yes,waste heat recovery boiler exhaust stack,No,Unknown,No,No
AEIR1353,Bonavista Energy Corporation,South Rosevear Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1353RP1,Emergency Flare Stack,S-500,31000303,Operating,Normal,902,53.65457,-116.09791,91.4,0.8,1.8,,,723.0,,,No,,No,Yes,No,No
AEIR1353,Bonavista Energy Corporation,South Rosevear Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1353RP2,Compressor 1 Stack,2106-RC,20200202,Operating,Normal,899,53.65398,-116.09808,11.3,0.4,30.2,,,866.5,,,No,,Yes,Yes,No,No
AEIR1353,Bonavista Energy Corporation,South Rosevear Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1353RP3,Compressor 2 Stack,2107-RC,20200202,Operating,Normal,899,53.65398,-116.09775,11.3,0.4,30.2,,,866.5,,,No,,Yes,Yes,No,No
AEIR1353,Bonavista Energy Corporation,South Rosevear Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1353RP4,Power Generator Stack,Emergency generator exhaust stack,20200202,Operating,Normal,899,53.65353,-116.09881,5.0,0.2,5.0,,,573.0,,,No,,No,Yes,No,No
AEIR1353,Bonavista Energy Corporation,South Rosevear Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1353RP5,Hot Oil Heater Stack,Hot oil heater exhaust stack,10200603,Operating,Normal,900,53.65329,-116.09684,5.8,0.4,2.7,,,489.0,,,No,,No,Yes,No,No
AEIR136284,Canadian Natural Resources Limited,West Culp Sour Gas Processing Plant ,Oil & Gas - Natural Gas Production and Processing,2019EPEA136284RP1,Glycol Heater #1 Stack A,HX-200A,10200603,Operating,Normal,564,55.80057,-117.79622,6.4,0.6,,3.9,,,477.0,,No,,Yes,Yes,No,No
AEIR136284,Canadian Natural Resources Limited,West Culp Sour Gas Processing Plant ,Oil & Gas - Natural Gas Production and Processing,2019EPEA136284RP2,Glycol Heater #2 Stack A,HX-200B,10200603,Operating,Normal,564,55.80054,-117.79622,6.4,0.6,,3.9,,,477.0,,No,,Yes,Yes,No,No
AEIR136284,Canadian Natural Resources Limited,West Culp Sour Gas Processing Plant ,Oil & Gas - Natural Gas Production and Processing,2019EPEA136284RP3,Glycol Heater #3 Stack A,HX-200C,10200603,Operating,Normal,564,55.80052,-117.79622,6.4,0.6,,3.9,,,477.0,,No,,Yes,Yes,No,No
AEIR136284,Canadian Natural Resources Limited,West Culp Sour Gas Processing Plant ,Oil & Gas - Natural Gas Production and Processing,2019EPEA136284RP4,LP Flare Stack,FS-1170,31000205,Operating,High Annual Variability,564,55.80102,-117.79658,46.2,0.2,,2.8,,,"1,273.0",,Yes,sweetening system,No,No,No,No
AEIR136284,Canadian Natural Resources Limited,West Culp Sour Gas Processing Plant ,Oil & Gas - Natural Gas Production and Processing,2019EPEA136284RP5,Waukesha Engine Stack - 3630 - 1100 kW,3630,20200254,Operating,Normal,564,55.80022,-117.79769,9.2,0.3,,43.3,,,649.0,,No,,No,Yes,No,No
AEIR136284,Canadian Natural Resources Limited,West Culp Sour Gas Processing Plant ,Oil & Gas - Natural Gas Production and Processing,2019EPEA136284RP6,Waukesha Engine Stack - 3631 - 1100 kW,3631,20200254,Operating,Normal,564,55.80022,-117.79748,9.4,0.3,,43.3,,,649.0,,No,,No,Yes,No,No
AEIR136284,Canadian Natural Resources Limited,West Culp Sour Gas Processing Plant ,Oil & Gas - Natural Gas Production and Processing,2019EPEA136284RP7,Waukesha Engine Stack - 9719 - 425 kW,9719,20200254,Operating,Normal,564,55.80026,-117.79619,6.5,0.2,,44.3,,,723.0,,No,,No,Yes,No,No
AEIR136284,Canadian Natural Resources Limited,West Culp Sour Gas Processing Plant ,Oil & Gas - Natural Gas Production and Processing,2019EPEA136284RP8,Waukesha Engine Stack - 9720 - 425 kW,9720,20200254,Operating,Normal,564,55.80026,-117.79616,6.5,0.2,,44.3,,,723.0,,No,,No,Yes,No,No
AEIR136284,Canadian Natural Resources Limited,West Culp Sour Gas Processing Plant ,Oil & Gas - Natural Gas Production and Processing,2019EPEA136284RP9,Waukesha Engine Stack - 9721 - 425 kW,9721,20200254,Operating,Normal,564,55.80026,-117.79611,6.5,0.2,,44.3,,,723.0,,No,,No,Yes,No,No
AEIR136284,Canadian Natural Resources Limited,West Culp Sour Gas Processing Plant ,Oil & Gas - Natural Gas Production and Processing,2019EPEA136284RP10,HP Flare Stack,FS-1150,31000205,Operating,Upset,564,55.80102,-117.79657,46.2,0.2,,353.6,,,"1,273.0",,Yes,plant psvs and compressors,No,No,No,No
AEIR136284,Canadian Natural Resources Limited,West Culp Sour Gas Processing Plant ,Oil & Gas - Natural Gas Production and Processing,2019EPEA136284RP11,Glycol Heater #1 Stack B,HX-200A,10200603,Operating,Normal,564,55.80057,-117.79622,6.4,0.6,,3.9,,,477.0,,No,,Yes,Yes,No,No
AEIR136284,Canadian Natural Resources Limited,West Culp Sour Gas Processing Plant ,Oil & Gas - Natural Gas Production and Processing,2019EPEA136284RP12,Glycol Heater #2 Stack B,HX-200B,10200603,Operating,Normal,564,55.80054,-117.79622,6.4,0.6,,3.9,,,477.0,,No,,Yes,Yes,No,No
AEIR136284,Canadian Natural Resources Limited,West Culp Sour Gas Processing Plant ,Oil & Gas - Natural Gas Production and Processing,2019EPEA136284RP13,Glycol Heater #3 Stack B,HX-200C,10200603,Operating,Normal,564,55.80052,-117.79622,6.4,0.6,,3.9,,,477.0,,No,,Yes,Yes,No,No
AEIR136385,ENMAX Cavalier GP INC.,Cavalier Energy Centre,Electric Power and Heating - Natural Gas,2019EPEA136385RP1,HRSG Exhaust Stack No. 1,BO-101A,20100209,Operating,Normal,931,51.00437,-113.17157,27.4,3.1,20.5,,,406.2,,,No,,No,Yes,No,No
AEIR136385,ENMAX Cavalier GP INC.,Cavalier Energy Centre,Electric Power and Heating - Natural Gas,2019EPEA136385RP2,HRSG Exhaust Stack No. 2,BO-101B,20100209,Operating,Normal,931,51.00437,-113.17122,27.4,3.1,20.8,,,409.2,,,No,,No,Yes,No,No
AEIR136385,ENMAX Cavalier GP INC.,Cavalier Energy Centre,Electric Power and Heating - Natural Gas,2019EPEA136385RP3,Diesel Generator A Exhaust Stack,DGA,20100107,Operating,High Annual Variability,931,51.00432,-113.17067,5.5,0.3,127.1,,,777.6,,,No,,No,Yes,No,No
AEIR136385,ENMAX Cavalier GP INC.,Cavalier Energy Centre,Electric Power and Heating - Natural Gas,2019EPEA136385RP4,Diesel Generator B Exhaust Stack,DGB,20100107,Operating,High Annual Variability,931,51.00432,-113.17048,5.5,0.3,127.1,,,777.6,,,No,,No,Yes,No,No
AEIR136385,ENMAX Cavalier GP INC.,Cavalier Energy Centre,Electric Power and Heating - Natural Gas,2019EPEA136385RP5,21 MW Auxiliary Boiler Exhaust Stack,21 MW Auxiliary Boiler Exhaust Stack,10100602,Operating,Normal,931,51.00384,-113.17163,23.2,1.2,7.2,,,422.1,,,No,,No,Unknown,No,No
AEIR136385,ENMAX Cavalier GP INC.,Cavalier Energy Centre,Electric Power and Heating - Natural Gas,2019EPEA136385RP6,7.5 MW Glycol Heater Boiler Exhaust Stack,7.5 MW Glycol Heater Boiler Exhaust Stack,10200603,Operating,Normal,931,51.00398,-113.17138,16.3,0.7,12.8,,,583.2,,,No,,No,Unknown,No,No
